# start	end	mode	name  (end = start+size-1; 0 = size unknown)
0x0800C2D4	0x0800C2E9	thumb	CB2_MainMenu
0x0800C2EC	0x0800C2FD	thumb	VBlankCB_MainMenu
0x0800C300	0x0800C30B	thumb	CB2_InitMainMenu
0x0800C30C	0x0800C317	thumb	CB2_InitMainMenu_2
0x0800C318	0x0800C4CF	thumb	MainMenuGpuInit
0x0800C4D0	0x0800C633	thumb	Task_SetWin0BldRegsAndCheckSaveFile
0x0800C634	0x0800C687	thumb	PrintSaveErrorStatus
0x0800C688	0x0800C703	thumb	Task_SaveErrorStatus_RunPrinterThenWaitButton
0x0800C704	0x0800C77F	thumb	Task_SetWin0BldRegsNoSaveFileCheck
0x0800C780	0x0800C79F	thumb	Task_WaitFadeAndPrintMainMenuText
0x0800C7A0	0x0800C9CB	thumb	Task_PrintMainMenuText
0x0800C9CC	0x0800CA27	thumb	Task_WaitDma3AndFadeIn
0x0800CA28	0x0800CA53	thumb	Task_UpdateVisualSelection
0x0800CA54	0x0800CA93	thumb	Task_HandleMenuInput
0x0800CA94	0x0800CB8F	thumb	Task_ExecuteMainMenuSelection
0x0800CB90	0x0800CC67	thumb	Task_MysteryGiftError
0x0800CC68	0x0800CC93	thumb	Task_ReturnToTileScreen
0x0800CC94	0x0800CCF7	thumb	MoveWindowByMenuTypeAndCursorPos
0x0800CCF8	0x0800CDF5	thumb	HandleMenuInput
0x0800CDF8	0x0800CE57	thumb	PrintMessageOnWindow4
0x0800CE58	0x0800CE6D	thumb	PrintContinueStats
0x0800CE70	0x0800CED3	thumb	PrintPlayerName
0x0800CED4	0x0800CF3B	thumb	PrintPlayTime
0x0800CF3C	0x0800CFC3	thumb	PrintDexCount
0x0800CFC4	0x0800D043	thumb	PrintBadgeCount
0x0800D044	0x0800D093	thumb	LoadUserFrameToBg
0x0800D094	0x0800D0B3	thumb	SetStdFrame0OnBg
0x0800D0B4	0x0800D1E7	thumb	MainMenu_DrawWindow
0x0800D1E8	0x0800D22F	thumb	MainMenu_EraseWindow
0x0800D230	0x0800D277	thumb	HandleLinkBattleSetup
0x0800D278	0x0800D30B	thumb	SetUpBattleVars
0x0800D30C	0x0800D363	thumb	InitBattleControllers
0x0800D364	0x0800D493	thumb	InitSinglePlayerBtlControllers
0x0800D494	0x0800D767	thumb	InitLinkBtlControllers
0x0800D768	0x0800D8AF	thumb	SetBattlePartyIds
0x0800D8B0	0x0800D93B	thumb	PrepareBufferDataTransfer
0x0800D93C	0x0800D9EB	thumb	CreateTasksForSendRecvLinkBuffers
0x0800D9EC	0x0800DB6B	thumb	PrepareBufferDataTransferLink
0x0800DB6C	0x0800DD25	thumb	Task_HandleSendLinkBuffersData
0x0800DD28	0x0800DE4B	thumb	TryReceiveLinkBattleData
0x0800DE4C	0x0800DFA3	thumb	Task_HandleCopyReceivedLinkBuffersData
0x0800DFA4	0x0800DFC7	thumb	BtlController_EmitGetMonData
0x0800DFC8	0x0800DFEF	thumb	BtlController_EmitGetRawMonData
0x0800DFF0	0x0800E02F	thumb	BtlController_EmitSetMonData
0x0800E030	0x0800E06F	thumb	BtlController_EmitSetRawMonData
0x0800E070	0x0800E08F	thumb	BtlController_EmitLoadMonSprite
0x0800E090	0x0800E0B3	thumb	BtlController_EmitSwitchInAnim
0x0800E0B4	0x0800E0D3	thumb	BtlController_EmitReturnMonToBall
0x0800E0D4	0x0800E0F3	thumb	BtlController_EmitDrawTrainerPic
0x0800E0F4	0x0800E113	thumb	BtlController_EmitTrainerSlide
0x0800E114	0x0800E133	thumb	BtlController_EmitTrainerSlideBack
0x0800E134	0x0800E153	thumb	BtlController_EmitFaintAnimation
0x0800E154	0x0800E173	thumb	BtlController_EmitPaletteFade
0x0800E174	0x0800E193	thumb	BtlController_EmitSuccessBallThrowAnim
0x0800E194	0x0800E1B3	thumb	BtlController_EmitBallThrowAnim
0x0800E1B4	0x0800E1FB	thumb	BtlController_EmitPause
0x0800E1FC	0x0800E2D3	thumb	BtlController_EmitMoveAnimation
0x0800E2D4	0x0800E3EB	thumb	BtlController_EmitPrintString
0x0800E3EC	0x0800E4D3	thumb	BtlController_EmitPrintSelectionString
0x0800E4D4	0x0800E4FF	thumb	BtlController_EmitChooseAction
0x0800E500	0x0800E51F	thumb	BtlController_EmitUnknownYesNoBox
0x0800E520	0x0800E55B	thumb	BtlController_EmitChooseMove
0x0800E55C	0x0800E58F	thumb	BtlController_EmitChooseItem
0x0800E590	0x0800E5CB	thumb	BtlController_EmitChoosePokemon
0x0800E5CC	0x0800E5EB	thumb	BtlController_EmitCmd23
0x0800E5EC	0x0800E623	thumb	BtlController_EmitHealthBarUpdate
0x0800E624	0x0800E657	thumb	BtlController_EmitExpUpdate
0x0800E658	0x0800E6AB	thumb	BtlController_EmitStatusIconUpdate
0x0800E6AC	0x0800E6E7	thumb	BtlController_EmitStatusAnimation
0x0800E6E8	0x0800E707	thumb	BtlController_EmitStatusXor
0x0800E708	0x0800E74F	thumb	BtlController_EmitDataTransfer
0x0800E750	0x0800E7B7	thumb	BtlController_EmitDMA3Transfer
0x0800E7B8	0x0800E7FF	thumb	BtlController_EmitPlayBGM
0x0800E800	0x0800E847	thumb	BtlController_EmitCmd32
0x0800E848	0x0800E873	thumb	BtlController_EmitTwoReturnValues
0x0800E874	0x0800E8AB	thumb	BtlController_EmitChosenMonReturnValue
0x0800E8AC	0x0800E8D7	thumb	BtlController_EmitOneReturnValue
0x0800E8D8	0x0800E903	thumb	BtlController_EmitOneReturnValue_Duplicate
0x0800E904	0x0800E923	thumb	BtlController_EmitClearUnkVar
0x0800E924	0x0800E943	thumb	BtlController_EmitSetUnkVar
0x0800E944	0x0800E963	thumb	BtlController_EmitClearUnkFlag
0x0800E964	0x0800E983	thumb	BtlController_EmitToggleUnkFlag
0x0800E984	0x0800E9A3	thumb	BtlController_EmitHitAnimation
0x0800E9A4	0x0800E9C3	thumb	BtlController_EmitCantSwitch
0x0800E9C4	0x0800E9EF	thumb	BtlController_EmitPlaySE
0x0800E9F0	0x0800EA1B	thumb	BtlController_EmitPlayFanfare
0x0800EA1C	0x0800EA3B	thumb	BtlController_EmitFaintingCry
0x0800EA3C	0x0800EA5B	thumb	BtlController_EmitIntroSlide
0x0800EA5C	0x0800EA7B	thumb	BtlController_EmitIntroTrainerBallThrow
0x0800EA7C	0x0800EAC3	thumb	BtlController_EmitDrawPartyStatusSummary
0x0800EAC4	0x0800EAE3	thumb	BtlController_EmitHidePartyStatusSummary
0x0800EAE4	0x0800EB03	thumb	BtlController_EmitEndBounceEffect
0x0800EB04	0x0800EB27	thumb	BtlController_EmitSpriteInvisibility
0x0800EB28	0x0800EB53	thumb	BtlController_EmitBattleAnimation
0x0800EB54	0x0800EB73	thumb	BtlController_EmitLinkStandbyMsg
0x0800EB74	0x0800EB93	thumb	BtlController_EmitResetActionMoveSelection
0x0800EB94	0x0800EBB3	thumb	BtlController_EmitEndLinkBattle
0x0800EBB4	0x0800EBBD	thumb	LZDecompressWram
0x0800EBC0	0x0800EBC9	thumb	LZDecompressVram
0x0800EBCC	0x0800EBFF	thumb	LoadCompressedSpriteSheet
0x0800EC00	0x0800EC27	thumb	LoadCompressedSpriteSheetOverrideBuffer
0x0800EC28	0x0800EC5B	thumb	LoadCompressedSpritePalette
0x0800EC5C	0x0800EC8B	thumb	LoadCompressedSpritePaletteOverrideBuffer
0x0800EC8C	0x0800ECC1	thumb	DecompressPicFromTable
0x0800ECC4	0x0800ECEF	thumb	HandleLoadSpecialPokePic
0x0800ECF0	0x0800EDAB	thumb	LoadSpecialPokePic
0x0800EDAC	0x0800EDCF	thumb	DuplicateDeoxysTiles
0x0800EDD0	0x0800EDDB	thumb	Unused_LZDecompressWramIndirect
0x0800EDDC	0x0800F033	thumb	StitchObjectsOn8x8Canvas
0x0800F034	0x0800F077	thumb	LoadCompressedSpriteSheetUsingHeap
0x0800F078	0x0800F0C1	thumb	LoadCompressedSpritePaletteUsingHeap
0x0800F0C4	0x0800F0DF	thumb	GetDecompressedDataSize
0x0800F0E0	0x0800F105	thumb	DecompressPicFromTable_DontHandleDeoxys
0x0800F108	0x0800F133	thumb	HandleLoadSpecialPokePic_DontHandleDeoxys
0x0800F134	0x0800F1E7	thumb	LoadSpecialPokePic_DontHandleDeoxys
0x0800F1E8	0x0800F227	thumb	CreateUnknownDebugSprite
0x0800F228	0x0800F235	thumb	CB2_unused
0x0800F238	0x0800F25D	thumb	GetBattleTerrainByMapScene
0x0800F260	0x0800F2AB	thumb	LoadBattleTerrainGfx
0x0800F2AC	0x0800F2EB	thumb	LoadBattleTerrainEntryGfx
0x0800F2EC	0x0800F323	thumb	GetBattleTerrainGfxPtrs
0x0800F324	0x0800F34B	thumb	BattleInitBgsAndWindows
0x0800F34C	0x0800F37F	thumb	InitBattleBgsVideo
0x0800F380	0x0800F40B	thumb	LoadBattleMenuWindowGfx
0x0800F40C	0x0800F41D	thumb	DrawMainBattleBackground
0x0800F420	0x0800F45F	thumb	LoadBattleTextboxAndBackground
0x0800F460	0x0800F5CB	thumb	DrawLinkBattleParticipantPokeballs
0x0800F5CC	0x0800F6FB	thumb	DrawLinkBattleVsScreenOutcomeText
0x0800F6FC	0x0800FADF	thumb	InitLinkBattleVsScreen
0x0800FAE0	0x0800FC2B	thumb	DrawBattleEntryBackground
0x0800FC2C	0x0800FCB3	thumb	GetBattleTerrainOverride
0x0800FCB4	0x0800FD9B	thumb	LoadChosenBattleElement
0x0800FD9C	0x0800FE21	thumb	CB2_InitBattle
0x0800FE24	0x0800FFEB	thumb	CB2_InitBattleInternal
0x0800FFEC	0x080100B7	thumb	BufferPartyVsScreenHealth_AtStart
0x080100B8	0x0801017B	thumb	SetPlayerBerryDataInBattleStruct
0x0801017C	0x08010413	thumb	SetAllPlayersBerryData
0x08010414	0x08010505	thumb	LinkBattleComputeBattleTypeFlags
0x08010508	0x080108C3	thumb	CB2_HandleStartBattle
0x080108C4	0x080109C7	thumb	PrepareOwnMultiPartnerBuffer
0x080109C8	0x08010B9F	thumb	CB2_PreInitMultiBattle
0x08010BA0	0x080110FF	thumb	CB2_HandleStartMultiBattle
0x08011100	0x08011173	thumb	BattleMainCB2
0x08011174	0x080111BB	thumb	FreeRestoreBattleData
0x080111BC	0x080111EB	thumb	CB2_QuitPokedudeBattle
0x080111EC	0x080111FB	thumb	SpriteCB_UnusedDebugSprite
0x080111FC	0x080112DF	thumb	SpriteCB_UnusedDebugSprite_Step
0x080112E0	0x080116CB	thumb	CreateNPCTrainerParty
0x080116CC	0x080116F3	thumb	HBlankCB_Battle
0x080116F4	0x080117B7	thumb	VBlankCB_Battle
0x080117B8	0x080117B9	thumb	SpriteCB_VsLetterDummy
0x080117BC	0x0801182B	thumb	SpriteCB_VsLetter
0x0801182C	0x0801184B	thumb	SpriteCB_VsLetterInit
0x0801184C	0x08011A1B	thumb	BufferPartyVsScreenHealth_AtEnd
0x08011A1C	0x08011B93	thumb	CB2_InitEndLinkBattle
0x08011B94	0x08011BAD	thumb	CB2_EndLinkBattle
0x08011BB0	0x08011C43	thumb	EndLinkBattleInSteps
0x08011C44	0x08011D0B	thumb	GetBattleBgTemplateData
0x08011D0C	0x08011D63	thumb	TryCorrectShedinjaLanguage
0x08011D64	0x08011D93	thumb	SpriteCB_EnemyMon
0x08011D94	0x08011DC7	thumb	SpriteCB_MoveWildMonToRight
0x08011DC8	0x08011E23	thumb	SpriteCB_WildMonShowHealthbox
0x08011E24	0x08011E25	thumb	SpriteCallbackDummy_2
0x08011E28	0x08011E3B	thumb	SpriteCB_InitFlicker
0x08011E3C	0x08011E9F	thumb	SpriteCB_Flicker
0x08011EA0	0x08011FB3	thumb	SpriteCB_FaintOpponentMon
0x08011FB4	0x08012043	thumb	SpriteCB_AnimFaintOpponent
0x08012044	0x0801205F	thumb	SpriteCB_ShowAsMoveTarget
0x08012060	0x08012095	thumb	SpriteCB_BlinkVisible
0x08012098	0x080120C3	thumb	SpriteCB_HideAsMoveTarget
0x080120C4	0x080120CF	thumb	SpriteCB_AllyMon
0x080120D0	0x080120FF	thumb	oac_poke_ally_
0x08012100	0x0801210B	thumb	SetIdleSpriteCallback
0x0801210C	0x0801210D	thumb	SpriteCB_Idle
0x08012110	0x08012137	thumb	SpriteCB_FaintSlideAnim
0x08012138	0x08012257	thumb	DoBounceEffect
0x08012258	0x08012307	thumb	EndBounceEffect
0x08012308	0x08012353	thumb	SpriteCB_BounceEffect
0x08012354	0x0801236B	thumb	SpriteCB_PlayerThrowInit
0x0801236C	0x08012397	thumb	UpdatePlayerPosInThrowAnim
0x08012398	0x080123BB	thumb	SpriteCB_PlayerThrowUpdate
0x080123BC	0x080123BD	thumb	BeginBattleIntroDummy
0x080123C0	0x080123E3	thumb	BeginBattleIntro
0x080123E4	0x08012433	thumb	BattleMainCB1
0x08012434	0x0801275F	thumb	BattleStartClearSetData
0x08012760	0x08012BC7	thumb	SwitchInClearSetData
0x08012BC8	0x08012FAB	thumb	FaintClearSetData
0x08012FAC	0x0801301F	thumb	BattleIntroGetMonsData
0x08013020	0x0801306F	thumb	BattleIntroPrepareBackgroundSlide
0x08013070	0x0801333B	thumb	BattleIntroDrawTrainersOrMonsSprites
0x0801333C	0x080134DB	thumb	BattleIntroDrawPartySummaryScreens
0x080134DC	0x08013513	thumb	BattleIntroPrintTrainerWantsToBattle
0x08013514	0x08013567	thumb	BattleIntroPrintWildMonAttacked
0x08013568	0x0801359B	thumb	BattleIntroPrintOpponentSendsOut
0x0801359C	0x0801362B	thumb	BattleIntroOpponentSendsOutMonAnimation
0x0801362C	0x080136C3	thumb	BattleIntroRecordMonsToDex
0x080136C4	0x080136E3	thumb	Unused_AutoProgressToIntro
0x080136E4	0x08013727	thumb	BattleIntroPrintPlayerSendsOut
0x08013728	0x080137CF	thumb	BattleIntroPlayerSendsOutMonAnimation
0x080137D0	0x0801385B	thumb	BattleIntroSwitchInPlayerMons
0x0801385C	0x08013B1B	thumb	TryDoEventsBeforeFirstTurn
0x08013B1C	0x08013BD3	thumb	HandleEndTurn_ContinueBattle
0x08013BD4	0x08013D53	thumb	BattleTurnPassed
0x08013D54	0x08013F6B	thumb	IsRunningFromBattleImpossible
0x08013F6C	0x0801403F	thumb	UpdatePartyOwnerOnSwitch_NonMulti
0x08014040	0x08014CA3	thumb	HandleTurnActionSelectionState
0x08014CA4	0x08014CD7	thumb	SwapTurnOrder
0x08014CD8	0x080150A7	thumb	GetWhoStrikesFirst
0x080150A8	0x0801532F	thumb	SetActionsAndBattlersTurnOrder
0x08015330	0x0801544F	thumb	TurnValuesCleanUp
0x08015450	0x0801549F	thumb	SpecialStatusesClear
0x080154A0	0x080155C7	thumb	CheckFocusPunch_ClearVarsBeforeTurnStarts
0x080155C8	0x0801566F	thumb	RunTurnActionsFunctions
0x08015670	0x0801578B	thumb	HandleEndTurn_BattleWon
0x0801578C	0x0801584F	thumb	HandleEndTurn_BattleLost
0x08015850	0x080158BB	thumb	HandleEndTurn_RanFromBattle
0x080158BC	0x0801590F	thumb	HandleEndTurn_MonFled
0x08015910	0x08015A2F	thumb	HandleEndTurn_FinishBattle
0x08015A30	0x08015A9F	thumb	FreeResetData_ReturnToOvOrDoEvolutions
0x08015AA0	0x08015B2F	thumb	TryEvolvePokemon
0x08015B30	0x08015B57	thumb	WaitForEvoSceneToFinish
0x08015B58	0x08015BFF	thumb	ReturnFromBattleToOverworld
0x08015C00	0x08015C73	thumb	RunBattleScriptCommands_PopCallbacksStack
0x08015C74	0x08015C9F	thumb	RunBattleScriptCommands
0x08015CA0	0x08016373	thumb	HandleAction_UseMove
0x08016374	0x08016417	thumb	HandleAction_Switch
0x08016418	0x08016747	thumb	HandleAction_UseItem
0x08016748	0x080168A3	thumb	TryRunFromBattle
0x080168A4	0x080169E7	thumb	HandleAction_Run
0x080169E8	0x08016ABF	thumb	HandleAction_WatchesCarefully
0x08016AC0	0x08016B1F	thumb	HandleAction_SafariZoneBallThrow
0x08016B20	0x08016BBF	thumb	HandleAction_ThrowBait
0x08016BC0	0x08016C5F	thumb	HandleAction_ThrowRock
0x08016C60	0x08016C9B	thumb	HandleAction_SafariZoneRun
0x08016C9C	0x08016D13	thumb	HandleAction_OldManBallThrow
0x08016D14	0x08016D3B	thumb	HandleAction_TryFinish
0x08016D3C	0x08016D6F	thumb	HandleAction_NothingIsFainted
0x08016D70	0x08016E23	thumb	HandleAction_ActionFinished
0x08016E24	0x08016EC7	thumb	GetBattlerForBattleScript
0x08016EC8	0x08016F8F	thumb	PressurePPLose
0x08016F90	0x080170C3	thumb	PressurePPLoseOnUsingImprison
0x080170C4	0x080171D7	thumb	PressurePPLoseOnUsingPerishSong
0x080171D8	0x08017247	thumb	MarkAllBattlersForControllerExec
0x08017248	0x08017297	thumb	MarkBattlerForControllerExec
0x08017298	0x080172E7	thumb	MarkBattlerReceivedLinkData
0x080172E8	0x08017353	thumb	CancelMultiTurnMoves
0x08017354	0x080173A9	thumb	WasUnableToUseMove
0x080173AC	0x080173CF	thumb	PrepareStringBattle
0x080173D0	0x08017433	thumb	ResetSentPokesToOpponentValue
0x08017434	0x080174B7	thumb	OpponentSwitchInResetSentPokesToOpponentValue
0x080174B8	0x0801751F	thumb	UpdateSentPokesToOpponentValue
0x08017520	0x08017543	thumb	BattleScriptPush
0x08017544	0x0801756B	thumb	BattleScriptPushCursor
0x0801756C	0x08017593	thumb	BattleScriptPop
0x08017594	0x0801779B	thumb	TrySetCantSelectMoveBattleScript
0x0801779C	0x08017997	thumb	CheckMoveLimitations
0x08017998	0x08017A63	thumb	AreAllMovesUnusable
0x08017A64	0x08017B03	thumb	GetImprisonedMovesCount
0x08017B04	0x08018257	thumb	DoFieldEndTurnEffects
0x08018258	0x08018C97	thumb	DoBattlerEndTurnEffects
0x08018C98	0x08018F8F	thumb	HandleWishPerishSongOnTurnEnd
0x08018F90	0x08019283	thumb	HandleFaintedMonActions
0x08019284	0x080192D3	thumb	TryClearRageStatuses
0x080192D4	0x08019C0F	thumb	AtkCanceller_UnableToUseMove
0x08019C10	0x08019DAB	thumb	HasNoMonsToSwitch
0x08019DAC	0x08019F17	thumb	CastformDataTypeChange
0x08019F18	0x0801BBE3	thumb	AbilityBattleEffects
0x0801BBE4	0x0801BC23	thumb	BattleScriptExecute
0x0801BC24	0x0801BC67	thumb	BattleScriptPushCursorAndCallback
0x0801BC68	0x0801CFE3	thumb	ItemBattleEffects
0x0801CFE4	0x0801D02F	thumb	ClearFuryCutterDestinyBondGrudge
0x0801D030	0x0801D05B	thumb	HandleAction_RunBattleScript
0x0801D05C	0x0801D3BF	thumb	GetMoveTarget
0x0801D3C0	0x0801D437	thumb	IsBattlerModernFatefulEncounter
0x0801D438	0x0801D75F	thumb	IsMonDisobedient
0x0801D760	0x0801DB0F	thumb	Cmd_attackcanceler
0x0801DB10	0x0801DB9F	thumb	JumpIfMoveFailed
0x0801DBA0	0x0801DC0F	thumb	Cmd_jumpifaffectedbyprotect
0x0801DC10	0x0801DC7B	thumb	JumpIfMoveAffectedByProtect
0x0801DC7C	0x0801DDC1	thumb	AccuracyCalcHelper
0x0801DDC4	0x0801E1D7	thumb	Cmd_accuracycheck
0x0801E1D8	0x0801E22B	thumb	Cmd_attackstring
0x0801E22C	0x0801E407	thumb	Cmd_ppreduce
0x0801E408	0x0801E59B	thumb	Cmd_critcalc
0x0801E59C	0x0801E68B	thumb	Cmd_damagecalc
0x0801E68C	0x0801E76F	thumb	AI_CalcDmg
0x0801E770	0x0801E847	thumb	ModulateDmgByType
0x0801E848	0x0801EAB7	thumb	Cmd_typecalc
0x0801EAB8	0x0801ED3B	thumb	CheckWonderGuardAndLevitate
0x0801ED3C	0x0801EDF3	thumb	ModulateDmgByType2
0x0801EDF4	0x0801EFCB	thumb	TypeCalc
0x0801EFCC	0x0801F0C7	thumb	AI_TypeCalc
0x0801F0C8	0x0801F103	thumb	Unused_ApplyRandomDmgMultiplier
0x0801F104	0x0801F2B3	thumb	Cmd_adjustnormaldamage
0x0801F2B4	0x0801F43F	thumb	Cmd_adjustnormaldamage2
0x0801F440	0x0801F587	thumb	Cmd_attackanimation
0x0801F588	0x0801F5A7	thumb	Cmd_waitanimation
0x0801F5A8	0x0801F683	thumb	Cmd_healthbarupdate
0x0801F684	0x0801FA7B	thumb	Cmd_datahpupdate
0x0801FA7C	0x0801FACF	thumb	Cmd_critmessage
0x0801FAD0	0x0801FB9F	thumb	Cmd_effectivenesssound
0x0801FBA0	0x0801FD4F	thumb	Cmd_resultmessage
0x0801FD50	0x0801FD8F	thumb	Cmd_printstring
0x0801FD90	0x0801FDD3	thumb	Cmd_printselectionstring
0x0801FDD4	0x0801FE2F	thumb	Cmd_waitmessage
0x0801FE30	0x0801FE83	thumb	Cmd_printfromtable
0x0801FE84	0x0801FEE7	thumb	Cmd_printselectionstringfromtable
0x0801FEE8	0x0801FF1F	thumb	GetBattlerTurnOrderNum
0x0801FF20	0x08021123	thumb	SetMoveEffect
0x08021124	0x0802120F	thumb	Cmd_seteffectwithchance
0x08021210	0x0802121D	thumb	Cmd_seteffectprimary
0x08021220	0x0802122D	thumb	Cmd_seteffectsecondary
0x08021230	0x080212AB	thumb	Cmd_clearstatusfromeffect
0x080212AC	0x0802159F	thumb	Cmd_tryfaintmon
0x080215A0	0x080215DB	thumb	Cmd_dofaintanimation
0x080215DC	0x0802163F	thumb	Cmd_cleareffectsonfaint
0x08021640	0x080216B7	thumb	Cmd_jumpifstatus
0x080216B8	0x0802172F	thumb	Cmd_jumpifstatus2
0x08021730	0x08021815	thumb	Cmd_jumpifability
0x08021818	0x0802188F	thumb	Cmd_jumpifsideaffecting
0x08021890	0x08021987	thumb	Cmd_jumpifstat
0x08021988	0x08021A0B	thumb	Cmd_jumpifstatus3condition
0x08021A0C	0x08021A65	thumb	Cmd_jumpiftype
0x08021A68	0x080223F7	thumb	Cmd_getexp
0x080223F8	0x08022597	thumb	Cmd_checkteamslost
0x08022598	0x080225D7	thumb	MoveValuesCleanUp
0x080225D8	0x080225EF	thumb	Cmd_movevaluescleanup
0x080225F0	0x08022607	thumb	Cmd_setmultihit
0x08022608	0x0802264F	thumb	Cmd_decrementmultihit
0x08022650	0x0802266F	thumb	Cmd_goto
0x08022670	0x0802270D	thumb	Cmd_jumpifbyte
0x08022710	0x080227B5	thumb	Cmd_jumpifhalfword
0x080227B8	0x08022869	thumb	Cmd_jumpifword
0x0802286C	0x080228F1	thumb	Cmd_jumpifarrayequal
0x080228F4	0x08022977	thumb	Cmd_jumpifarraynotequal
0x08022978	0x0802299F	thumb	Cmd_setbyte
0x080229A0	0x080229CB	thumb	Cmd_addbyte
0x080229CC	0x080229F7	thumb	Cmd_subbyte
0x080229F8	0x08022A4B	thumb	Cmd_copyarray
0x08022A4C	0x08022AB7	thumb	Cmd_copyarraywithindex
0x08022AB8	0x08022AE3	thumb	Cmd_orbyte
0x08022AE4	0x08022B1B	thumb	Cmd_orhalfword
0x08022B1C	0x08022B5F	thumb	Cmd_orword
0x08022B60	0x08022B8B	thumb	Cmd_bicbyte
0x08022B8C	0x08022BC3	thumb	Cmd_bichalfword
0x08022BC4	0x08022C07	thumb	Cmd_bicword
0x08022C08	0x08022C47	thumb	Cmd_pause
0x08022C48	0x08022C67	thumb	Cmd_waitstate
0x08022C68	0x08022CBF	thumb	Cmd_healthbar_update
0x08022CC0	0x08022CC9	thumb	Cmd_return
0x08022CCC	0x08022CEB	thumb	Cmd_end
0x08022CEC	0x08022D03	thumb	Cmd_end2
0x08022D04	0x08022D3F	thumb	Cmd_end3
0x08022D40	0x08022D6F	thumb	Cmd_call
0x08022D70	0x08022DC9	thumb	Cmd_jumpiftype2
0x08022DCC	0x08022E15	thumb	Cmd_jumpifabilitypresent
0x08022E18	0x08022E33	thumb	Cmd_endselectionscript
0x08022E34	0x08022EF3	thumb	Cmd_playanimation
0x08022EF4	0x08022FBF	thumb	Cmd_playanimation_var
0x08022FC0	0x0802301B	thumb	Cmd_setgraphicalstatchangevalues
0x0802301C	0x0802320F	thumb	Cmd_playstatchangeanimation
0x08023210	0x08023C37	thumb	Cmd_moveend
0x08023C38	0x08023E87	thumb	Cmd_typecalc2
0x08023E88	0x08023ED7	thumb	Cmd_returnatktoball
0x08023ED8	0x08023F47	thumb	Cmd_getswitchedmondata
0x08023F48	0x080240D3	thumb	Cmd_switchindataupdate
0x080240D4	0x0802418B	thumb	Cmd_switchinanim
0x0802418C	0x08024397	thumb	Cmd_jumpifcantswitch
0x08024398	0x080243EB	thumb	ChooseMonToSendOut
0x080243EC	0x08024C47	thumb	Cmd_openpartyscreen
0x08024C48	0x08024E37	thumb	Cmd_switchhandleorder
0x08024E38	0x080250DB	thumb	Cmd_switchineffects
0x080250DC	0x0802511B	thumb	Cmd_trainerslidein
0x0802511C	0x08025157	thumb	Cmd_playse
0x08025158	0x08025193	thumb	Cmd_fanfare
0x08025194	0x080251C3	thumb	Cmd_playfaintcry
0x080251C4	0x080251FB	thumb	Cmd_endlinkbattle
0x080251FC	0x0802522F	thumb	Cmd_returntoball
0x08025230	0x0802537B	thumb	Cmd_handlelearnnewmove
0x0802537C	0x080256DF	thumb	Cmd_yesnoboxlearnmove
0x080256E0	0x0802581B	thumb	Cmd_yesnoboxstoplearningmove
0x0802581C	0x080258AB	thumb	Cmd_hitanimation
0x080258AC	0x08025A6F	thumb	Cmd_getmoneyreward
0x08025A70	0x08025B23	thumb	Cmd_updatebattlermoves
0x08025B24	0x08025B73	thumb	Cmd_swapattackerwithtarget
0x08025B74	0x08025BA3	thumb	Cmd_incrementgamestat
0x08025BA4	0x08025C6B	thumb	Cmd_drawpartystatussummary
0x08025C6C	0x08025C9B	thumb	Cmd_hidepartystatussummary
0x08025C9C	0x08025CFF	thumb	Cmd_jumptocalledmove
0x08025D00	0x08025D8F	thumb	Cmd_statusanimation
0x08025D90	0x08025E37	thumb	Cmd_status2animation
0x08025E38	0x08025ECB	thumb	Cmd_chosenstatusanimation
0x08025ECC	0x08025FA7	thumb	Cmd_yesnobox
0x08025FA8	0x08025FDF	thumb	Cmd_cancelallactions
0x08025FE0	0x0802615B	thumb	Cmd_adjustsetdamage
0x0802615C	0x080261CB	thumb	Cmd_removeitem
0x080261CC	0x08026207	thumb	Cmd_atknameinbuff1
0x08026208	0x08026403	thumb	Cmd_drawlvlupbox
0x08026404	0x08026447	thumb	DrawLevelUpWindow1
0x08026448	0x0802647F	thumb	DrawLevelUpWindow2
0x08026480	0x080264CF	thumb	InitLevelUpBanner
0x080264D0	0x08026523	thumb	SlideInLevelUpBanner
0x08026524	0x08026647	thumb	DrawLevelUpBannerText
0x08026648	0x08026687	thumb	SlideOutLevelUpBanner
0x08026688	0x08026753	thumb	PutMonIconOnLvlUpBanner
0x08026754	0x0802679B	thumb	SpriteCB_MonIconOnLvlUpBanner
0x0802679C	0x080267D5	thumb	IsMonGettingExpSentOut
0x080267D8	0x080267EF	thumb	Cmd_resetsentmonsvalue
0x080267F0	0x0802680F	thumb	Cmd_setatktoplayer0
0x08026810	0x08026843	thumb	Cmd_makevisible
0x08026844	0x08026877	thumb	Cmd_recordlastability
0x08026878	0x0802689F	thumb	BufferMoveToLearnIntoBattleTextBuff2
0x080268A0	0x080268B7	thumb	Cmd_buffermovetolearn
0x080268B8	0x080268FB	thumb	Cmd_jumpifplayerran
0x080268FC	0x080269A7	thumb	Cmd_hpthresholds
0x080269A8	0x08026A57	thumb	Cmd_hpthresholds2
0x08026A58	0x08026AAF	thumb	Cmd_useitemonopponent
0x08026AB0	0x08026F67	thumb	Cmd_various
0x08026F68	0x080270A3	thumb	Cmd_setprotectlike
0x080270A4	0x080271BF	thumb	Cmd_tryexplosion
0x080271C0	0x0802721F	thumb	Cmd_setatkhptozero
